News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,"Dibayar mahal, pendakwah selebriti letak harga puluhan ribu? - Utusan Malaysia",https://www.utusan.com.my/nasional/2024/01/dibayar-mahal-pendakwah-selebriti-letak-harga-puluhan-ribu/,2024-01-03,,"ISU wang dan bayaran khususnya melibatkan golongan pendakwah, memang sedikit lebih rumit dan sensitif untuk diperkatakan. Tiada ketetapan rasmi tentang berapakah jumlah yang wajar dan setimpal diberikan kepada golongan tersebut.

Maka berlakulah situasi dimana pendakwah menerima bayaran tidak masuk akal rendahnya atau lebih parah adakalanya tidak dibayar langsung kerana dianggap sekadar berdakwah. Wajar sahaja ia percuma. Anggaplah sebagai sedekah.

Hendak ditelan mati emak, diluah pula mati bapak. Jadi golongan pendakwah ini berdiam diri sahajalah, reda jika bayaran diberikan tidak cukup pun untuk mengisi tangki petrol kereta.

Namun ada juga ura-ura mengatakan golongan pendakwah selebriti dibayar lumayan. Desas desus ini bermula apabila seorang pelakon mendedahkan dibayar RM4,000 untuk 20 minit bagi perkongsian tentang penghijrahannya.

Bertitik tolak selepas itu, timbul pula khabar angin khabar angin yang mengatakan pendakwah popular ala-ala selebriti, selalu pula tampil di televisyen akan menerima bayaran lebih ‘masyuk’ sehingga mampu memperoleh puluhan ribu ringgit dengan hanya satu undangan ‘tazkirah’ selama beberapa minit.

Pendakwah bebas, Ustazah Asni Mansor tampil mena kan perkara tersebut. Walaupun selalu menerima undangan untuk program televisyen atau melakukan usrah bersama para artis, dia tidak pernah meletakkan kasta memilih undangan ceramah mahupun meletakkan bayaran dengan harga melampau.

“Saya tidak pernah memilih tempat undangan. Semua tempat saya jejak untuk sampaikan dakwah baik di ceruk pedalaman mahupun di dalam penjara. Mana-mana undangan saya terima.

“Pada pandangan saya, soal bayaran perlu ada give and take dalam perbincangan. Pendakwah tidak wajar meletakkan harga yang terlalu tinggi sehingga puluhan ribu ringgit. Jangan ambil kesempatan di atas ruang dan penghormatan yang diberikan masyarakat.

“Jika ada yang merasakan harga itu wajar kerana mereka popular atau ilmu mereka tinggi, ketahuilah bahawa ilmu dalam dakwah biar Allah sahaja yang menilai. Ini kerja yang boleh dikatakan minta salah, tak minta pun serba salah,” katanya ketika ditemui Utusan Malaysia baru-baru ini.

Namun begitu, Asni turut menegaskan, sudah masanya untuk masyarakat memiliki pemikiran untuk membayar pendakwah dengan harga sepatutnya kerana mereka juga manusia yang mempunyai keperluan hidup.

Asni turut mendedahkan pernah ditipu soal bayaran di mana wang yang diterimanya kurang RM800 daripada apa yang dipersetujui.

“Saya pernah berhadapan dengan situasi di mana tiada bayaran langsung. Saya juga pernah berada dalam situasi jumlah yang saya dapat kurang hingga beratus ringgit berbanding dengan apa yang telah dipersetujui.

“Maka saya pulang sahajalah, reda dan berharap Allah ganti dengan sesuatu lebih baik,” dedahnya.

BUKAN SEMUA PENDAKWAH MILIKI TAULIAH

Pelakon dan pelawak Shamsul Ghau Ghau berkata, jika seseorang itu mahu menyampaikan ceramah di masjid, maka mereka perlu terlebih dahulu mendapatkan pentauliahan daripada majlis agama negeri tersebut.

Tauliah boleh difahami sebagai lesen, agar individu tidak sewenang-wenangnya menyampaikan ilmu yang menyimpang kepada khalayak.

“Di Malaysia, negeri yang memang memberikan bayaran tinggi kepada pendakwah ialah Johor. Namun, hanya mereka yang lahir di Johor sahaja atau belajar di madrasah tertentu negeri itu sahaja layak mendapatkan pentauliahan di sana.

“Pentauliahan penting agar ilmu disampaikan selari dengan fahaman agama. Namun tujuan saya ambil pentauliahan al-Quran bukan untuk riak, tapi memang sebab saya mahu belajar.

“Kerana ada pentauliahan, saya akan masukkan tentang Al-Quran di dalam ceramah. Bab agama, jika salah cakap, anda akan silap,” katanya.

Sepanjang berceramah, Shamsul menafikan pernah menerima bayaran sehingga puluhan ribu ringgit yang dianggap lebih berbaloi daripada kerja sebagai anak seni.

“Soal bayaran lebih tinggi, tentu sahaja jadi ahli politik dan usahawan lebih banyak dapat wang. Nak banding dengan kerja seni, bayaran mereka juga lebih tinggi dari pendakwah.

“Mungkin artis yang dapat RM4,000 kerana berceramah, dia mualaf, jadi jalannya berbeza. Dia juga mungkin dilantik Soal bayaran lebih tinggi, tentu sahaja jadi ahli politik dan usahawan lebih banyak dapat wang. Nak banding dengan kerja seni, bayaran mereka juga lebih tinggi dari pendakwah.”

“Dia juga usahawan, jadi tidak akan menerima undangan berceramah jika harga yang dibayar hanya RM200 contohnya,” kongsinya.

PENDAKWAH BUKAN ARTIS, TAPI SELEBRITI AKHIRAT

Penceramah Ahmad Dusuki Abdul Rani pula berprinsip tidak meletakkan apa-apa bayaran sepanjang menerima jemputan penceramah. Namun, setiap kali memberi tazkirah, beliau akan membawa barangan tertentu untuk di jual di luar masjid.

“Sepanjang memberi ceramah, saya dan pembantu tidak pernah mengenakan apa-apa bayaran, hanya meminta mereka mendoakan agar saya mudah memasuki syurga Allah. Jika pun ada yang sudi memberi (bayaran), saya tidak pernah kisah tentang jumlah yang saya terima.

“Namun, setiap kali memenuhi jemputan untuk memberikan ceramah, saya bawa bersama makanan, kain dan pakaian untuk dijual. Jika ada yang mahu membantu, mereka bolehlah membeli barangan tersebut,” tambahnya.

Jelas Ahmad Dusuki, dia merasakan tidak wajar bagi mana-mana pendakwah meletakkan harga yang tinggi sebagai upah berceramah kerana baginya, mereka bukanlah golongan selebriti.

“Saya tidak menghargai pendakwah yang meletakkan harga tertentu kerana kita bukan artis.

“Pendakwah adalah selebriti Allah yang didoakan para malaikat. Ustaz Azhar Idrus pun tidak meletakkan harga tertentu, dia ambil berapa sahaja diberikan.",2025-08-22
Utusan Malaysia,"Diperdaya penganjur, Najmi Niery masuk lokap di Indonesia",https://www.utusan.com.my/nasional/2024/01/diperdaya-penganjur-najmi-niery-masuk-lokap-di-indonesia/,2024-01-24,,"PETALING JAYA: Penyanyi baru, Najmi Niery, lega kerana hajatnya untuk mengadakan showcase bersama peminat akhirnya terlaksana Sabtu lepas.

Showcase yang sepatutnya diadakan pada November tahun lalu itu ditangguhkan kerana penyanyi itu ditahan dalam lokap gara-gara diperdaya penganjur sebuah konsert di Makassar, Indonesia.

“Saya dan beberapa pemuzik terbang ke Makassar bagi memenuhi undangan persembahan, iaitu dua hari sebelum showcase Dekati saya di Malaysia.

“Sebelum bertolak, pihak penganjur memaklumkan semua dokumen sudah dilengkapkan.

“Namun, ketika menyanyikan lagu terakhir, tiba-tiba ada tulisan muncul di prompter ‘sila turun dari pentas, disuruh pihak imigresen’,” katanya.

Najmi ditemui Utusan Malaysia semasa The Intimate Dekati Showcase Najmi Niery yang berlangsung di DPCC, Sabtu lalu.

Kecuaian pihak menganjur menyebabkan Najmi dan lima pemuzik asal Malaysia menjadi mangsa dan ditahan Jabatan Imigresen Indonesia selama dua hari.

“Rupanya, pihak penganjur tidak memiliki permit untuk menganjurkan persembahan kami. Kata pegawai di sana, kalau mengikut undang-undang Indonesia, memang kami akan dipenjara.

“Akhirnya kami dibebaskan selepas melakukan perbincangan. Peristiwa itu juga menyebabkan saya tidak dapat meneruskan showcase dan terpaksa mengeluarkan wang sendiri untuk menanggung kerugian,” tambahnya.

Najmi dalam pada itu bersyukur kerana peminat faham akan situasi yang dihadapi masih hadir memeriahkan showcase berkenaan.

“Alhamdulillah kebanyakannya faham apa yang saya lalui. Saya sangat gembira dan terharu kerana tiket laris terjual.

“Cuma saya sedikit terkilan memandangkan ada peminat dari Jakarta dan Bandung yang tidak dapat hadir disebabkan penangguhan showcase tersebut sebelum ini.

“Persembahan malam ini saya dedikasikan kepada semua pendengar yang selama ini menyokong muzik dan lagu saya,” katanya yang memperoleh satu juta pendengar untuk lagu Dekati.

Menerusi showcase yang dihadiri 200 penonton itu, Najmi menyanyikan 12 lagu termasuk Dekati dan Sebentar.",2025-08-22
Utusan Malaysia,SELESA RAPAT BERSAMA - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/06/selesa-rapat-bersama/,2019-06-16,,"DARIPADA persahabatan biasa, kedua-dua penyanyi muda ini mengangkat hubungan mereka ke peringkat istimewa. Keserasian yang terjalin sejak setahun lalu mendorong mereka menjadi lebih rapat secara tidak langsung. Jika dahulu agak keberatan untuk mendedahkan hubungan istimewa mereka, kini tidak lagi. Baik Afieq Shazwan, 22, mahupun Wani Kayrie, 19, dilihat semakin terbuka dalam perkara tersebut. “Benar, kami berdua kini sedang berkawan rapat. Sekarang ini dalam proses untuk mengenali hati budi,” kata Afieq…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
Utusan Malaysia,Azar Azmi kenapa berkurung? - Utusan Malaysia,https://www.utusan.com.my/gaya/2022/06/azar-azmi-kenapa-berkurung/,2022-06-05,,"Lama juga sebenarnya Cik Bunga tak nampak kelibat pelakon Azar Azmi di mana-mana acara hiburan. Di kaca televisyen pun, tak ada sangat. Kalau ada pun, itu yang drama atau telefilem yang sudah 20 kali diulang tayang.

Rasa Cik Bunga, Azar ini adalah antara pelakon wanita yang agak popular pada waktu ini dan menjadi rebutan penerbit dan pengarah untuk menjayakan projek drama masing-masing. Tapi, tidak seperti sebelum ini, tiba-tiba nama Azar seakan senyap pula.

Tak tahulah kalau dia diboikot. Tapi boikot untuk apa? Lupakan, Cik Bunga hadir dengan teori rambang saja.

Bila duduk dengan seorang kenalan industri beberapa hari lepas, baru Cik Bunga dapat tahu Azar khabarnya sedang mengurungkan diri di rumah. Tak pasti jugalah sebab apa kerana kata teman Cik Bunga, dia dah lama tak keluar dari rumah.

Sampaikan tak nak berjumpa orang termasuk kawan-kawan dia sendiri. Kenapa agaknya itu? Cik Bunga harap janganlah Azar terpalit dengan isu kesihatan mental atau kemurungan. Sebab, kalau dengar ceritanya, macam ada petanda begitu.

Tidaklah kita mendoakan perkara yang tidak baik. Tapi kalau betul Azar mengurungkan diri untuk sebab begitu, itu bermakna dia perlukan bantuan. Kawan-kawan yang mengenali dan rapat dengan dia harus memainkan peranan. Usah biarkan dia larut dengan emosi yang tidak sihat.

Dalam masa sama, Cik Bunga titipkan juga doa dan pesanan buat Azar agar tidak terlalu berlama-lama mengurungkan diri. Sayang sekali kerana ketika ini semua orang tahu Azar tengah on demand. Bakatnya dalam dunia lakonan tak perlu dipertikai lagi. Jadi, lekas-lekas sembuhkan diri ya dik. Kami semua mendoakan yang baik-baik buat awak.",2025-08-22
Utusan Malaysia,Tujuh ditahan terlibat penipuan Kit APK - Utusan Malaysia,https://www.utusan.com.my/nasional/2023/03/tujuh-ditahan-terlibat-penipuan-kit-apk/,2023-03-22,,"PETALING JAYA: Polis menahan tujuh individu disyaki terlibat dengan sindiket penipuan yang memperdayakan mangsa untuk memuat turun fail Kit Pakej Android (APK) diberkas selepas polis menyerbu dua premis di Jalan Tun Razak, dekat sini hari ini.

Penahanan kesemua suspek berusia 20 hingga 27 tahun itu berperanan sebagai pegawai khidmat pelanggan dengan tawaran gaji sebanyak RM4,000 sebulan.

Ketua Polis Kuala Lumpur, Datuk Azmi Abu Kassim berkata, hasil serbuan itu, pihaknya merampas 28 telefon bimbit dan lima unit komputer yang disyaki digunakan untuk menjalankan kegiatan sindiket penipuan tersebut.

Azmi berkata, siasatan awal mendapati sindiket terbabit menggunakan platform jual beli barang dalam talian untuk memperdayakan mangsa supaya memuat turun fail APK.

“Fail APK itu membolehkan sindiket menggunakan kad debit mangsa kerana mangsa memasukkan maklumat perbankan mereka ketika proses memuat turun fail tersebut.

“Akibatnya, kad debit mangsa akan digunakan melalui aplikasi pembayaran elektronik tanpa disedari,” katanya dalam satu kenyataan di sini hari ini.

Mengulas lanjut, kata beliau, sindiket penipuan itu telah beroperasi selama tiga bulan di sekitar Kuala Lumpur.

Jelasnya, kes disiasat di bawah Seksyen 420 Kanun Keseksaan.

“Orang ramai dinasihatkan tidak mudah percaya dengan tawaran daripada mana-mana pihak yang tidak dikenali.

“Orang ramai juga perlu sentiasa berwaspada dan membuat semakan terlebih dahulu sebelum memuat turun sebarang fail daripada sumber yang tidak sah,” katanya.",2025-08-22
Utusan Malaysia,Kampung Kayu Madang kena PKPD akibat kluster pekerja kilang - Utusan Malaysia,https://www.utusan.com.my/terkini/2021/08/169641/,2021-08-11,,"PUTRAJAYA: Sejumlah 18 kes direkodkan menyebabkan seluruh Kampung Kayu Madang di Sabah bakal dikenakan Perintah Kawalan Pergerakan Diperketatkan (PKPD), terletak di Telipok, Daerah Kota Kinabalu itu bermula lusa sehingga 26 Ogos ini.

Perkampungan itu dikesan mencipta Kluster Jalan Kayu Madang berpunca kes pertama dari wanita tempatan berusia 31 tahun yang juga pegawai kawalan kualiti sebuah syarikat swasta.

Pesakit itu bergejala pada 27 Jun sebelum disah positif Covid-19 pada 2 Julai hasil saringan di Klinik Kesihatan Menggatal namun sudah menjangkiti pekerja kilang di zon industri di situ.

Menteri Kanan Kluster Keselamatan, Datuk Seri Hishammuddin Tun Hussein berkata, baki tujuh lokaliti lain pula kesemuanya terletak di negeri itu dengan Kampung Bergosong, Daerah Tawau sekali lagi dikenakan PKPD selepas pernah dilaksanakan dari 2 hingga 15 Mei.

Hishammuddin menambah, dua lokaliti dalam daerah sama turut diwartakan PKPD secara serentak selama tempoh 14 hari iaitu Kampung Kongsi 8 dan PPR Taman Sri Apas di Batu 8; selain Kampung Batition, Daerah Kota Marudu; Kampung Sunsuron, Tambunan serta Perumahan Ladang syarikat Reka Halus dan Boustead Trunkline di Daerah Beluran.

Sementara itu, katanya, dua lokaliti di Daerah Kinabatangan sepatutnya tamat PKPD esok, namun disambung lagi iaitu Ladang Bukit Mas dan Ladang Linbar 1; juga 11 lokaliti di Daerah Tuaran iaitu Kampung Betutai, Kampung Bolong Baru, Kampung Bontoi, Kampung Kindu, Kampung Lapasan, Kampung Serusop, Kampung Sungai Damit, Kampung Timbok, Kampung Simpangan, Taman Sri Rugading dan Taman Telipok Ria.

“Satu lagi lokaliti di Sabah melibatkan Kampung Lahat-Lahat, Pulau Sebatik, Tawau manakala di Kelantan pula, tiga perkampungan Orang Asli Pos Brooke di Jajahan Gua Musang iaitu Kampung Jedip WCT, Kampung Sendrop dan Kampung Seng Sang,” katanya dalam kenyataan hari ini.

Bagaimanapun ujar Hishammuddin, tiga jiran perkampungan Orang Asli di situ ditamatkan PKPD secara serentak esok iaitu Kampung Cekau, Kampung Lojing dan Kampung Penangau, termasuk Ladang Bukit Berembun, Daerah Rompin dan Taman Amalina Lestari, Daerah Raub, Pahang serta kuarters pekerja Ladang Pelitanah 1 dan 2, Bahagian Mukah, Sarawak.

Selebihnya berakhir PKPD esok ialah 17 lokaliti di Sabah antaranya Kampung Pengalat Besar serta Blok Angsana dan Blok Sumboi-Sumboi di Kampung Seberang Benoni, Daerah Papar.

Dua lokaliti lagi di Daerah Putatan iaitu Kampung Meruntum Fasa 3 dan PPR Sri Keramat manakala dua di Daerah Tenom iaitu Kampung Mamaitom dan SKIM Kuala Tomani; juga tiga lokaliti di Daerah Penampang iaitu Apartment Taman Suria, Taman Penampang Fasa 2 dan Kampung Mangkadatan Notoruss selain Kampung Ayer, dalam Daerah Kudat.

Empat lokaliti pula, ujarnya, dalam Daerah Sandakan iaitu Flat LPPB Sri Taman, Taman Mawar, PPR Taman Murni serta kawasan Lorong 1 sehingga Lorong 8, Taman Kenari serta dua lokaliti dalam Daerah Tawau iaitu Taman Perwira Ranggu dan Blok 5 Kampung Titingan manakala baki satu lokaliti dalam Daerah Kota Marudu iaitu Kampung Talantang 1.",2025-08-22
Utusan Malaysia,"Exco, Ketua Pembangkang bertikam lidah isu penganjuran konsert hiburan - Utusan Malaysia",https://www.utusan.com.my/nasional/2023/12/exco-ketua-pembangkang-bertikam-lidah-isu-penganjuran-konsert-hiburan/,2023-12-06,,"IPOH: Seorang Exco kerajaan negeri dan Ketua Pembangkang bertikam lidah dalam Persidangan Dewan Undangan Negeri (DUN) Perak berkenaan penganjuran konsert hiburan di negeri ini

Perbalahan berlaku antara Pengerusi Jawatankuasa Pelancongan, Industri, Pelaburan dan Pembangunan Koridor Perak, Loh Sze Yee dengan Ketua Pembangkang yang juga Ahli Dewan Undangan Negeri (ADUN) Gunung Semanggol daripada Pas, Razman Zakaria.

Ketika Sze Yee berkata tentang usaha penganjuran konsert hiburan di negeri ini mengikut syarat-syarat ditetapkan, Razman mohon mencelah untuk menuntut penjelasan berkenaan perkara tersebut.

Namun, kata-kata Ketua Pembangkang itu mengundang rasa kurang senang kepada Exco tersebut dan tidak membenarkan Razman meneruskan celahannya, sehingga menyebabkan sidang dewan menjadi kecoh.

Sze Yee kemudian menjelaskan semula ucapannya seperti setiap penganjuran konsert hiburan akan mematuhi syarat yang ditetapkan selain perkataan ‘pemikiran sempit’ itu tidak dituju atau merujuk kepada sesiapa.

“Inilah perangai Ketua Pembangkang, tidak dengar jawapan. Kita cakap cuma dibenarkan kalau ikut syarat yang ditetapkan negeri. Kalau hendak main politik saya tidak mahu jawab,” kata Exco itu.

Razman kemudian dalam sidang akhbar yang diadakan, beliau kesal kerana tidak diberi peluang untuk berdiri menuntut penjelasan berkaitan penganjuran konsert hiburan di Perak

“Saya juga berdiri untuk bertanyakan mengenai dengan apakah impak sosial diatas penganjuran konsert hiburan tersebut selain menyumbang kepada sektor ekonomi di negeri Perak?

“Apakah Perak akan mempopularkan produk seperti konsert hiburan untuk menarik pelancong ke Perak. Apakah usaha mengimbangkan diantara keruntuhan moral remaja dgn penganjuran hiburan yg melampau?,” menurut kenyataan yang diedarkan dalam sidang akhbar beliau.

Ujarnya Islam tidak menghalang dan menolak hiburan secara mutlak namun mestilah mengikut kepada garis panduan yang ditetapkan oleh pihak berwajib.",2025-08-22
Utusan Malaysia,Konsert Muzik Tradisional Negeri Sembilan berlangsung hujung minggu ini - Utusan Malaysia,https://www.utusan.com.my/berita/2022/12/konsert-muzik-tradisional-negeri-sembilan-berlangsung-hujung-minggu-ini/,2022-12-14,,"KUALA PILAH: Orang ramai berpeluang menikmati alunan muzik tradisional dalam Konsert Muzik Tradisional Negeri Sembilan 2022 selama dua malam yang bermula Sabtu ini.

Gabungan 32 orang pemuzik tradisional dan moden yang menggunakan 16 jenis alat muzik akan mengadakan persembahan selama 90 minit mulai pukul 8 malam di Auditorium Raja Melewar di Kompleks Jabatan Kebudayaan dan Kesenian Negara (JKKN) negeri dekat sini.

Pengarah konsert itu, Dr. Ahmadrashidi Hasan berkata, konsert itu dibahagikan kepada tiga segmen iaitu tradisional asli, lagu moden dan tradisional kontemporari.

Beliau yang juga Pengasas Kelab Teater ASAR Negeri Sembilan berkata, dalam segmen pertama, para pemuzik tradisional asli akan mempersembahkan iaitu Bongai, Cak Lempong dan Tumbuk Kalang dalam bentuk asalnya agar audien dapat mengenali asal usul, tujuan dan permainan muzik itu.

“Dalam segmen kedua, muzik warisan ini digabungkan dengan alat muzik moden yang sesuai seperti percussion , strings dan keyboard dalam menjelmakan lagu warisan dalam bentuk tradisional moden.

“Untuk segmen ketiga, lagu-lagu baharu berirama Negeri Sembilan dipersembahkan dalam bentuk tradisional kontemporari sebagai usaha melestari rentak dan melodi yang beridentitikan negeri ini,” katanya di sini baru-baru ini.

Bagi memeriahkan acara, tambahnya, konsert itu akan diselang seli dengan persembahan tarian warisan negeri ini seperti Tarian Lilin, Terinai dan Randai.

“Orang ramai dijemput menyaksikan dan memeriahkan konsert ini yang ditawarkan secara percuma,” ujarnya.

Ahmadrashidi menarik perhatian, konsert itu dianjurkan oleh Kelab Teater ASAR Negeri Sembilan dengan kerjasama Yayasan Hasanah melalui Program ArtFas dan disokong oleh Yayasan Negeri Sembilan, Lembaga Pelancongan Negeri Sembilan serta JKKN negeri.

“Matlamat utama konsert ini adalah untuk melestari dan memartabatkan seni muzik warisan Negeri Sembilan, menampilkan lagu tradisional itu dalam bentuk kontemporari untuk disesuaikan dengan selera muzik sezaman dan menghargai para pejuang budaya,” katanya.- UTUSAN.",2025-08-22
Utusan Malaysia,Hakim Thailand tembak diri sendiri - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/10/hakim-thailand-tembak-diri-sendiri/,2019-10-05,,"BANGKOK – Seorang hakim yang cuba membunuh diri di mahkamah selepas menuduh pegawai-pegawai atasannya campur tangan dalam penghakimannya telah menimbulkan persoalan berhubung kebebasan sistem kehakiman dan keadilan di Thailand, lapor akhbar Daily Mail semalam. Hakim Khanakorn Pianchana Hakim Khanakorn Pianchana, menembak dadanya di wilayah selatan Yala selepas membebaskan lima tertuduh daripada dakwaan yang membolehkan menyaksikan tiga daripadanya berdepan hukuman mati. Pianchana kini dilaporkan berada dalam keadaan stabil di hospital. Satu…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
Utusan Malaysia,BSH Fasa 3: Libatkan 3.6 juta penerima dan peruntukan RM1.23 bilion - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/08/bsh-fasa-3-libatkan-3-6-juta-penerima-dan-peruntukan-rm1-23-bilion/,2019-08-11,,"PUTRAJAYA 11 Ogos – Pembayaran fasa ketiga Bantuan Sara Hidup (BSH), akan dilaksanakan mulai 28 Ogos ini, melibatkan hampir 3.6 juta penerima dengan anggaran peruntukan sebanyak RM1.23 bilion, kata Kementerian Kewangan. Katanya pembayaran akan dikreditkan terus ke akaun bank masing-masing, menggunakan maklumat akaun bank semasa pembayaran fasa kedua BSH. Menurut kementerian itu dalam satu kenyataan di sini hari ini, sejumlah RM2.85 bilion telah disalurkan bagi bayaran fasa pertama pada Januari,…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
