News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Lebaran norma baharu - Miller Khan - Utusan Malaysia,https://www.utusan.com.my/gaya/2022/05/lebaran-norma-baharu-miller-khan/,2022-05-01,,"Pejam celik sudah dua tahun kita dikurung dan diikat dek kehadiran si virus pembunuh, Covid-19.

Kedatangan Syawal tahun ini pastinya bukanlah sesuatu yang perlu diratapi dan ditangisi lagi akibat terpaksa berjauhan dengan keluarga dan orang tua tercinta.

Ya! Akhirnya, Insya-Allah lebaran kali ini umat Islam terutama di Malaysia dapat menyambutnya seperti sedia kala walau dalam keadaan norma baharu.

Tidak mengapa! Asalkan dapat pulang ke kampung halaman. Sama juga seperti anak seni kelahiran Malaysia seorang ini, sudah semestinya Aidilfitri kali ini adalah sambutan paling bermakna buatnya.

Berbeza dengan Syawal sebelum ini, pelakon Miller Khan memaklumkan perayaan tahun ini lebih meriah apabila dua keluarga disatukan bersama-sama menyambut di negara seberang itu.

“Tahun ini, saya beraya di Jakarta bersama isteri dan berkemungkinan besar ibu serta adik-adik saya akan datang ke sini. Insya-Allah.

“Untuk raya tahun ini sebagai seorang suami sepertinya akan lebih sedikit sibuk daripada biasa. Ia kerana dua keluarga bergabung menjadi satu!

“Jadi, keluarga makin besar dan ramai juga saudara mara yang baharu berkumpul bersama-sama. Pastinya lebih sibuk untuk lebaran pada kali ini,” katanya kepada Pancaindera.

Sama seperti lebarannya sebelum ini, dirinya sudah sebati bagi meraikan Syawal di sana.

Namun kehadiran keluarganya dari Malaysia pasti akan menambah kemeriahan dan keriangan hari raya.

“Jadi, setiap kali lebaran saya sedaya upaya semaksima untuk bertemu dengan keluarga lebih-lebih lagi kini saya sudah mempunyai keluarga baharu.

“Sanak saudara saya yang berada di Malaysia harus bertemu juga serta saling bermaaf maafan. Saya memang merindukan momen-momen indah berhari raya.

“Kalau dulu-dulu, kita sakan beraya. Lebih-lebih lagi zaman kanak-kanak. Memang seronok kutip duit raya.

“Detik-detik seperti inilah menjadikan hubungan sesama kita lebih erat lagi antara saudara mara yang sudah lama tidak berjumpa. Saling bertukar cerita, makan ketupat dan lemang bersama-sama,” kongsinya lagi.

Abang kepada pelakon Isa Khan ini mendirikan rumah tangga dengan pereka fesyen, Farina Rebecca November tahun lalu.

Miller yang juga seorang model peragaan diijabkabulkan dalam satu majlis yang diadakan secara tertutup di Bali, Indonesia.

Teruja, gementar merai cinta dua keluarga Bernafas dalam ruang hidup sebagai seorang suami membuka lembaran baharu dalam kehidupannya.

Jika sebelum ini dia meraikan lebaran sendiri atau bersama keluarga di Malaysia, tahun ini lain ceritanya.

Erti Aidilfitri bertambah meriah buat dirinya apabila pertama kali menyambutnya sebagai sepasang suami isteri.

Bagi Miller, tiada perbezaan yang ketara sambutan lebaran di negara seberang, Indonesia jika hendak dibandingkan dengan tanah air sendiri.

“Perbezaan lebaran di sini dengan tanah air , tiada sangat berbezanya. Yang penting detik ketika meraikan Aidilfitri.

“Mudah-mudahan kita semua dapat bersatu dan bahagia. Saya cukup teruja dan ada juga sedikit gementar apabila besan berjumpa dengan ibu. Semoga dapat bersatu,” tuturnya.

Menitipkan harapan, Miller berharap agar lebaran pada kali ini dapat membawa kebahagiaan buat semua insan yang menyambutnya.

“Bersyukur sekali akhirnya Covid-19 beransur pergi daripada hidup kita. Sangat bersyukur dan berterima kasih. Semoga lebaran kali ini membawa kebahagiaan yang tidak terhingga buat kita semua.

“Tetapi, tetap harus berjaga-jaga kerana virus ini masih ada di sekitar kita. walaupun beraya, harus kita menjaga juga,” katanya.

Rindu berlakon di Malaysia Tanpa disedari, sudah lebih 15 tahun Miller Khan mencipta nama di persada seni Indonesia. Tempoh lebih sedekad itu bukan sahaja mematangkan diri dan mewarnai kerjayanya, malah lebih dari itu.

Percaturan hidupnya berjaya. Dia mengambil keputusan berhijrah dan memahat nama di Indonesia bagi mengembangkan lagi bakat yang ada.

Pernah membintangi filem popular Sepet pada usia mudanya, kini figura ini mampu berdiri sama tinggi duduk sama rendah dengan pelakon-pelakon terkenal di sana. Cukup membanggakan!

Sempat bertanya perkembangan terkini kerjaya seninya, apa yang boleh dikatakan adalah jadual kerjanya kini sedikit ‘padat’.

“Bagi perkembangan terbaharu, saya sedang promosi siri terbaharu di Viu yang berjudul Assalamualaikum Calon Imam musim kedua.

“Selain itu, saya juga sedang menjalani pengambaran sinetron terbaharu. Ya, jadual saya kini agak sedikit padat. Jadi, pada sambutan lebaran saya bercuti dan ia benar-benar lega. “Kita asyik bekerja jadi kesempatan bercuti dan beraya ini saya guna sebaik mungkin,” katanya.

Pernah mencipta magis apabila diangkat sebagai Pelakon Pembantu Lelaki Terbaik, Asian Academy Creative Awards (AACA) pada 2020, dia mendedahkan dirinya tidak pernah menutup ‘rezeki’ dalam mewarnai layar skrin di tanah air sendiri

Katanya, walau ada produksi yang melamarnya sebagai pelakon menerusi naskhah mereka, namun dek tuntutan kerja yang masih belum selesai di negara jiran itu, dia terpaksa menolak dahulu perancangan tersebut.

“Saya tidak menutup tawaran jika menerima projek di Malaysia. Memang ada yang ingin mengajak saya berkolaborasi dalam produksi mereka.

“Tetapi untuk sementara ini, saya masih dalam proses pengambaran untuk naskhah sinetron,” kongsinya.

Hujan emas di negeri orang, hujan batu di negeri sendiri, lebih baik di negeri sendiri.

Sudah pastinya ada perasaan rindu untuk kembali berlakon dengan produksi di tanah air sendiri.

Jika punyai kelapangan, pasti dirinya akan kembali semula dalam industri tempatan.

Maka, pelakon tinggi lampai ini berharap agar dipermudahkan segala urusan dan Allah merestui hasratnya.

“Bagaimanapun, misal kata jika ada kelapangan untuk saya mewarnai layar skrin tempatan semula, Insya-Allah sudah pasti dan senang hati ingin kembali ke tanah air.

“ Saya juga gembira dengan perkembangan industri seni Malaysia. Meriah dengan kehadiran pelapis baharu. Kita saling menyantuni dan menyokong,” katanya.",2025-08-28
Utusan Malaysia,Pasangan kekasih didenda curi kabel telekomunikasi,https://www.utusan.com.my/nasional/2022/06/pasangan-kekasih-didenda-curi-kabel-telekomunikasi/,2022-06-30,,"KUALA PILAH: Tiga individu termasuk pasangan kekasih didenda antara RM4,000 hingga RM14,000 oleh Mahkamah di Kuala Pilah selepas mengaku bersalah mencuri kabel milik syarikat Telekom Malaysia Bhd. (TM) antara bulan April hingga 19 Jun lalu.

Dalam prosiding di Majistret Saiful Sayoti, tertuduh Haziq Rosyazwan Jaffry Ros, 25, dan Hasfawati Hashim, 37, didakwa bersama-sama mencuri kabel milik syarikat telekomunikasi itu dengan cara memotongnya menggunakan pemotong.

Kesalahan itu didakwa dilakukan di tepi Jalan Pasir Ambor, Kampung Talan, di sini, kira-kira pukul 6.30 pagi pada 19 Jun lalu. Haziq Rosyazwan  turut berdepan satu lagi pertuduhan melakukan kesalahan sama di Kampung Ulu Melang, antara pukul 12.30 tengah hari pada 6 Jun lalu.

Bagi kedua-dua kesalahan itu, Haziq didenda RM8,500 manakala Hasfawati didenda RM4,000. Pendakwaan dikendalikan Timbalan Pendakwa Raya, Nik Nur Aqilah Syarfa Nik Zaidi manakala tertuduh tidak diwakili peguam.

Sementara itu, di Mahkamah Sesyen Kuala Pilah pula, Hakim, Norma Ismail menjatuhkan hukuman denda keseluruhan RM14,000 terhadap seorang lagi tertuduh, Mohd. Iqbal Izzudin Hasnan selepas dia mengaku bersalah atas empat pertuduhan mencuri kabel.

Mengikut kertas pertuduhan, dia pada tarikh dan masa berasingan iaitu pada 5 April, 7 April, 10 Mei dan 17 Mei lalu mencuri kabel telekom milik TM dengan cara memotong kabel berkenaan menggunakan pemotong besi.

Tertuduh didakwa melakukan kesalahan itu di tepi jalan Kampung Jerjak, Padang Lebar; di tepi jalan Ulu Bendul, Terachi; di kawasan Jalan Kuala Pilah-Temeris Dangi dan di tepi jalan Kepis Malan Dangi.

Kesemua kesalahan itu didakwa dilakukan mengikut Seksyen 379 Kanun Keseksaan dan boleh dihukum di bawah seksyen sama, yang memperuntukkan hukuman penjara sehingga tujuh tahun atau denda atau kedua-duanya sekali, jika sabit kesalahan.",2025-08-28
Utusan Malaysia,Mas Ermieyati bertanding Naib Presiden UMNO? - Utusan Malaysia,https://www.utusan.com.my/nasional/2018/06/mas-ermieyati-bertanding-naib-presiden-umno/,2018-06-10,,"KUALA LUMPUR 10 Jun – Ketua Pergerakan Puteri UMNO, Datuk Mas Ermieyati Samsudin akan mempertimbangkan semula untuk bertanding dalam pemilihan parti pada 30 Jun ini. Beliau yang juga Ahli Parlimen Masjid Tanah berkata, keputusannya untuk bertanding jawatan Naib Presiden itu hanya akan diputuskan pada 17 Jun ini. “Saya belum memikirkan lagi jawatan apa tapi ada desakan supaya saya bertanding Naib Presiden. Saya tak cakap ya dan saya juga tak cakap…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-28
Utusan Malaysia,"Johor, Terengganu, Pahang ahli baharu Segi Tiga Pertumbuhan Indonesia-Malaysia-Thailand - Utusan Malaysia",https://www.utusan.com.my/terkini/2021/10/johor-terengganu-pahang-ahli-baharu-segi-tiga-pertumbuhan-indonesia-malaysia-thailand/,2021-10-28,,"PUTRAJAYA: Setelah 28 tahun ditubuhkan, tiga negeri lagi dimasukkan dalam senarai baharu kumpulan kerjasama wilayah Segi Tiga Pertumbuhan Indonesia-Malaysia-Thailand (IMT-GT).

Perdana Menteri, Datuk Seri Ismail Sabri Yaakob mengumumkan perkara itu ketika tampil julung kali mempengerusikan Sidang Kemuncak IMT-GT Ke-13 secara maya hari ini.

“Saya dengan ini menyambut kemasukan Johor, Terengganu dan Pahang sebagai ahli baharu sekali gus melengkapkan seluruh Semenanjung dalam koridor ekonomi ini,” jelasnya.

IMT-GT diwujudkan pada 1993 dengan asalnya hanya meliputi Perlis, Kedah, Pulau Pinang, Perak dan Kelantan sebelum diperluaskan kepada Selangor, Negeri Sembilan dan Melaka.

Di Thailand, blok iktisad bersasar itu membabitkan 14 wilayah selatan yang majoriti penduduknya beragama Islam dari etnik Melayu Siam.

Di Indonesia, ia juga sudah dikembangkan mencakupi Riau dan Bangka selain semua wilayah Sumatera iaitu Aceh, Sumatera Utara, Sumatera Barat, Riau, Jambi, Belitung dan Lampung.

Turut serta persidangan pada kali ini ialah Presiden Indonesia, Joko Widodo; Perdana Menteri Thailand, Prayut Chan-O-Cha dan Setiausaha Agung ASEAN, Datuk Paduka Lim Jock Hoi.

Mengulas lanjut, Ismail Sabri berkata, cadangan perluasan wilayah itu sejajar pelaksanaan Koridor Ekonomi 6 yang turut dipersetujui Malaysia serta pelarasan semula lima koridor lain.

“Penyusunan enam koridor ini disarankan Bank Pembangunan Asia (ADB) bagi membolehkan pertumbuhan ekonomi di seluruh benua Asia dapat dioptimumkan lebih sistematik,” jelasnya.

Katanya, langkah berkenaan termasuk dalam tiga inisiatif utama digariskan Malaysia sebagai Pengerusi IMT-GT baharu dengan inisiatif pertama yang melibatkan perluasan koridor iktisad.

Ini meliputi usaha mengarusperdanakan pembangunan kawasan urban secara mampan di semua kota besar selaras dengan Rangka Kerja Kemajuan Perbandaran Mampan (SUDF).

Usaha tersebut kata beliau, sudah dimulakan Malaysia yang bakal membangunkan sekurang-kurangnya 12 pelan tindakan bandar hijau di bawah Rancangan Malaysia Ke-12.

Inisiatif kedua pula ialah meningkatkan tonggak institusi IMT-GT menerusi Majlis Perniagaan Bersama (JBC) yang turut telah didaftarkan kerajaan Malaysia secara formal pada 2018 lalu.

“Keutamaan tertinggi kami ialah memperkukuhkan JBC dengan penstrukturan semula urus tadbir dan memperkasakan penyampaian segala projek yang dirancang,” kata Ismail Sabri.

Malaysia jelasnya, akan menggerakkan JBC bagi meningkatkan pelaburan swasta dalam tindakan perubahan iklim dan mempromosi teknologi hijau untuk memecut pelaksanaan SUDF.

Sementara inisiatif ketiga, beliau berkata, memantapkan semula hubungan dengan pelbagai negara sahabat untuk faedah bersama bagi mengoptimumkan Pelan Implementasi 2022-2026.",2025-08-28
Utusan Malaysia,Tesco didenda RM43.5 juta jual makanan tamat tempoh - Utusan Malaysia,https://www.utusan.com.my/luar-negara/2021/04/tesco-didenda-rm43-5-juta-jual-makanan-tamat-tempoh/,2021-04-20,,"BIRMINGHAM: Syarikat rangkaian pasar raya besar Tesco didenda sebanyak 7.56 juta pound (RM43.5 juta) kerana menjual makanan tamat tempoh di tiga cawangan di Birmingham.

Lapor BBC , barangan yang dimaksudkan itu ditemui di dua rangkaian Tesco Express di kawasan bandar dan Bournville serta Tesco Metro di Bristol Road South.

Denda itu dikenakan selepas Tesco Stores Ltd mengaku 22 kesalahan melanggar Peraturan Keselamatan Makanan dan Kebersihan yang berlaku antara 2016 hingga 2017.

Menurut Tesco, pihaknya akan mengambil tindakan segera untuk menyelesaikan masalah itu.

Syarikat itu dikenakan penalti oleh Mahkamah Majistret Birmingham semalam dan perintah bayaran kos pendakwaan sebanyak 95,500 pound (RM550,000).

Pendakwaan dikendalikan oleh Jabatan Kesihatan Alam Sekitar yang menerima aduan daripada pihak berkuasa tempatan mengenai makanan yang dijual tamat tempoh sehingga siasatan dilakukan.

Sementara itu, jurucakap Tesco berkata, pihaknya kecewa dengan sebilangan kecil makanan yang tamat tempoh didapati dijual di tiga cawangan pada 2016 hingga 2017.

“Keselamatan pelanggan sentiasa menjadi keutamaan kami dan insiden ini tidak mewakili kualiti tinggi keselamatan seperti yang diharapkan di rangkaian Tesco.

“Kami mengambil langkah segera untuk menyelesaikan masalah ini serta kami mahu menyakinkan pelanggan terhadap prosedur mantap bagi memastikan insiden sama tidak berulang,” jelasnya.",2025-08-28
Utusan Malaysia,Jepun tarik diri anjur Piala Dunia Kelab - Utusan Malaysia,https://www.utusan.com.my/sukan/2021/09/jepun-tarik-diri-anjur-piala-dunia-kelab/,2021-09-10,,"TOKYO: Jepun menarik diri daripada menjadi tuan rumah perlawanan Piala Dunia Kelab Disember ini susulan peningkatan berterusan kes Covid-19 di negara itu.

Kejohanan itu yang melibatkan juara-juara setiap benua, selain pasukan tuan rumah dijadual berlangsung pada Disember tetapi berdepan pertukaran venue akibat darurat Covid-19 di Jepun.

Persekutuan Bola Sepak Antarabangsa (FIFA) berkata Persatuan Bola Sepak Jepun (JFA) memaklumkan yang negara itu tidak berada dalam keadaan yang sesuai untuk menganjurkan kejohanan itu.

Kejohanan tahunan itu menampilkan juara-juara benua, dengan Chelsea hadir sebagai pemenang Liga Juara-Juara Eropah.

“FIFA ingin mengucapkan terima kasih kepada JFA di atas usaha dan komitmen mereka dan berharap ia dapat diadakan di Jepun pada masa akan datang.

“Butiran lanjut tentang tuan rumah alternatif untuk Piala Dunia Kelab FIFA 2021 akan diumumkan dalam masa terdekat,” kata badan induk bola sepak dunia itu.

Selepas menganjurkan Olimpik dan Paralimpik baru-baru ini, Jepun mengisytiharkan darurat dan bergelut menangani gelombang Covid-19 paling buruk negara itu.",2025-08-28
Utusan Malaysia,Agong rasmi Hospital Universiti - Utusan Malaysia,https://www.utusan.com.my/lipatan-sejarah/2021/08/agong-rasmi-hospital-universiti/,2021-08-06,,"PADA 6 Ogos 1968 , Utusan Malaysia melaporkan Yang di- Pertuan Agong, Tuanku Ismail Nasiruddin Shah merasmikan pembukaan Hospital Universiti yang berharga RM50 juta di Petaling Jaya.

Baginda bertitah, rakyat Malaysia boleh berbangga dengan terbinanya hospital itu yang lengkap dengan pelbagai kemudahan perubatan dalam hanya 10 tahun selepas negara mencapai kemerdekaan.

Majlis tersebut dihadiri kira-kira 2,500 orang kenamaan, termasuk jemputan khas dari beberapa universiti dan maktab perubatan luar negara.

ANTARA PERISTIWA LAIN YANG MENARIK

Dapatkan maklumat lanjut di Pusat Maklumat dan Arkib Media Mulia Sdn Bhd.",2025-08-28
Utusan Malaysia,Kanak-kanak dua tahun nyanyi lagu Lemak Manis curi perhatian,https://www.utusan.com.my/nasional/2023/11/kanak-kanak-dua-tahun-nyanyi-lagu-lemak-manis-curi-perhatian-warganet/,2023-11-13,,"PETALING JAYA: Video yang memaparkan keletah seorang kanak-kanak berusia dua tahun menyanyikan lagu tradisional, Lemak Manis di sebuah majlis mencuit perhatian warganet apabila ia tular dalam media sosial.

Rakaman video itu dikongsi melalui aplikasi TikTok dengan memaparkan kanak-kanak tersebut teruja dan tidak gementar dengan kehadiran tetamu pada majlis itu.

Kanak-kanak berkenaan memulakan nyanyiannya dengan mengikut irama dan melodi lagu tersebut.

Rata-rata ahli keluarga dan saudara mata yang hadir turut terhibur dengan persembahan nyanyian dari kanak-kanak itu.

Menjengah ke ruangan komen, warganet menyatakan rasa kagum terhadap kebolehan nyanyian kanak-kanak comel tersebut.

“Dua tahun dah boleh hafal lagu lemak manis, cerdik sangat.” komen Wanjaa Yusup.

“Anak siapalah ni pandainya ikut irama dan lenggoknya kena dengan tempo musik,” tambah Snanor Cafe.

Video berkenaan sudah tular di TikTok dan menerima sebanyak 2.5 juta tontonan, 162,600 tanda suka dan 6,588 komen.",2025-08-28
Utusan Malaysia,PRK Sg. Kandis: PH mesti dikalahkan - Nasrudin - Utusan Malaysia,https://www.utusan.com.my/nasional/2018/07/prk-sg-kandis-ph-mesti-dikalahkan-nasrudin/,2018-07-22,,"KUALA LUMPUR 22 Julai – Pas tidak meletakkan calon pada Pilihan Raya Kecil (PRK) Dewan Undangan Negeri (DUN) Sungai Kandis untuk memastikan berlaku perlawan satu lawan satu bagi mengalahkan Pakatan Harapan. Ketua Penerangan Pas, Nasrudin Hassan berkata, parti itu dari awal telah memutuskan untuk tidak bertanding supaya undi pembangkang tidak berpecah sekaligus memastikan Pakatan Harapan tewas. “PH mesti dikalahkan dalam PRK Sungai Kandis. Ia menjadi satu isyarat kepada kerajaan PH…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-28
Utusan Malaysia,Cadangan kembalikan subsidi nelayan C2 diperinci,https://www.utusan.com.my/berita/2022/06/cadangan-kembalikan-subsidi-nelayan-c2-diperinci/,2022-06-21,,"ALOR SETAR: Kementerian Pertanian dan Industri Makanan sedang memperincikan cadangan agar subsidi minyak kepada bot nelayan kelas C2 dikembalikan dalam usaha membantu golongan berkenaan.

Menterinya, Datuk Seri Dr. Ronald Kiandee berkata, keputusan berhubung perkara tersebut akan dimuktamadkan melalui perbincangan lanjut bersama Kementerian Kewangan.

“Memang betul kita bagi subsidi sebelum ini semua kelas kapal C2 tapi dihentikan sejak 2019. Subsidi hanya diberikan kelas A dan B. Tetapi ada permintaan dari nelayan kelas C2 untuk mereka juga diberi subsidi ini. Mereka hanya 500 pengusaha di negara ini.

“Cadangan ini diterima dan sudah dibincangkan di pihak kementerian. Keputusannya akan ditentukan oleh kerajaan. Kita sudah duduk semeja dengan Kementerian Kewangan,” katanya.

Beliau berkata demikian dalam sidang akhbar setelah mengadakan pertemuan dengan syarikat penternakan dan pengeluaran, Bismi Empire Sdn Bhd, di kilang memproses ayam di Simpang Empat Kangkong di sini hari ini.

Persatuan Nelayan Kebangsaan (Nekmat) baru-baru ini menggesa agar kerajaan menimbangkan semula pemberian subsidi minyak itu kepada bot nelayan kelas C2 kerana golongan termasuk merupakan penyumbang terbesar tangkapan ikan dalam negara.

Menyentuh tentang desakan penghapusan larangan pukat bubu naga, kata beliau, pengharaman peralatan tersebut adalah munasabah dalam usaha melindungi sumber perikanan negara termasuk ekosistem laut.

“Ada beberapa peralatan diharamkan termasuk bubu naga ia untuk melindungi sumber perikanan negara, terumbu karang. Nelayan boleh guna peralatan dibenarkan.

“Semua larangan ini adalah demi memastikan sumber bekalan perikanan kita tidak terjejas,” katanya.",2025-08-28
