News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Rakuten Trade turunkan unjuran FBM KLCI - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/08/rakuten-trade-turunkan-unjuran-fbm-klci/,2019-08-06,,"KUALA LUMPUR 5 Ogos – Rakuten Trade Sdn. Bhd. menurunkan unjuran sasaran FBM KLCI kepada 1,720 mata daripada 1,760 mata sebelumnya menjelang akhir tahun ini. Ketua Penyelidikan Rakuten Trade, Kenny Yee berkata, semakan semula unjuran itu disebabkan  oleh pertumbuhan pendapatan korporat yang lemah serta faktor-faktor luaran. Selain itu firma broker ekuiti itu juga  mengunjurkan pertumbuhan pendapatan korporat susut 0.5 peratus daripada 2.3 peratus yang disasarkan sebelum ini disebabkan oleh prestasi…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-09-26
Utusan Malaysia,Lapan dikhuatiri maut helikopter terhempas di Rusia - Utusan Malaysia,https://www.utusan.com.my/luar-negara/2021/08/lapan-dikhuatiri-maut-helikopter-terhempas-di-rusia/,2021-08-12,,"MOSCOW: Lapan orang dikhuatiri maut dan dua lagi cedera parah selepas sebuah helikopter yang dinaiki mereka terhempas di sebuah tasik di timur Russia, hari ini.

Menurut pihak berkuasa tempatan dan anggota penyelamat, helikopter Mi-8 dilaporkan dalam perjalanan melihat pemandangan gunung berapi di kawasan tersebut.

Helikopter yang membawa 16 penumpang itu terhempas di di kawasan hutan simpan di wilayah Kamchatka.

“Lapan orang berjaya diselamatkan dan dua lagi dalam keadaan serius,” kata pegawai kerajaan wilayah Kamchatka, Alexander Zabolichenko dalam kenyataan.

Jelasnya, helikopter itu membawa tiga anak kapal dan 13 penumpang yang kesemuanya merupakan pelancong.

Seramai 40 anggota penyelamat dan penyelam dikerahkan ke lokasi kejadian.

Terdahulu, pemangku Menteri Kesihatan wilayah, Marina Volkova berkata sembilan orang terselamat dalam insiden itu.

Seorang pegawai perubatan yang enggan dikenali memberitahu TASS bahawa lapan orang dikhuatiri maut namun nasib mereka sehingga kini belum dapat dipastikan.

Menurut pasukan penyelamat, helikopter itu tenggelam selepas terhempas dan pada kedalaman 100 meter di Tasik Kuril.",2025-09-26
Utusan Malaysia,Perginya siput Achatinella apexfulva yang sepi - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/01/perginya-siput-achatinella-apexfulva-yang-sepi/,2019-01-12,,"PADA tahun 1787, seorang pengembara dari England, Kapten George Dixon telah mendarat di sebuah tempat bernama Oahu yang terletak di kepulauan Hawaii. Setibanya di sana, pengembara tersebut telah disambut oleh penduduk tempatan dan diberikan kalungan berupa beberapa kulit siput darat yang cantik dan berwarna-warni. Menurut laporan National Geographic, pada waktu itu, kepulauan Hawaii dihuni oleh berpuluh-puluh ribu ekor siput darat. Dikatakan bahawa, untuk mengumpul 10,000 ekor siput pokok dalam masa…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-09-26
Utusan Malaysia,"Kerjasama KKM, Straumann Group mampu jayakan program implan pergigian bagi B40",https://www.utusan.com.my/nasional/2022/05/kerjasama-kkm-straumann-group-mampu-jayakan-program-implan-pergigian-bagi-b40/,2022-05-19,,"PUTRAJAYA: Satu daripada tiga dewasa yang tiada gigi memerlukan prostesis atau gigi palsu sekali gus menunjukkan masih ramai rakyat memerlukan rawatan untuk penggantian gigi bagi mengembalikan fungsi utama mulut.

Menteri Kesihatan, Khairy Jamaluddin berkata, malah hasil Tinjauan Kesihatan Mulut Kebangsaan bagi Orang Dewasa (2010) menunjukkan satu daripada empat orang dewasa di Malaysia mempunyai prostesis akibat kehilangan gigi.

Beliau berkata, secara amnya, 45.9 peratus daripada mereka yang masih mempunyai gigi memerlukan prostesis untuk menggantikan gigi yang hilang.

Katanya, terdapat pilihan rawatan rehabilitasi bagi mengganti fungsi gigi yang hilang seperti prostesis boleh tanggal iaitu gigi palsu atau jenis kekal seperti jambatan dan implan pergigian.

“Bagi implan pergigian adalah rawatan penggantian gigi yang diperbuat daripada bahan yang bioserasi iaitu titanium dan ia tidak memberi kesan sampingan kepada badan dan tulang pesakit dapat melekat secara terus kepada permukaan bahan titanium ini.

“Malah, ia tidak mengganggu gigi-gigi berdekatan serta lebih mudah dibersihkan berbanding dengan prostesis tetap yang lain,” katanya dalam satu kenyataan, hari ini.

Khairy berkata, bagi memastikan semua rakyat terutama dari kumpulan B40 untuk mendapatkan rawatan implan pergigian, Kementerian Kesihatan (KKM) hari ini menandatangani sebuah perjanjian persefahaman (MoU) dengan Straumann Group Sdn. Bhd. (Straumann Group).

Katanya, melalui MoU ini, Straumann Group yang merupakan syarikat peneraju bertaraf dunia dalam bidang implan (implantology) dan pergigian estetik berhasrat menyumbang sebanyak 3,000 pakej implan pergigian lengkap bernilai lebih RM10 juta.

“Inisiatif ini memberi manfaat kepada pesakit yang memenuhi kriteria dan akan diperincikan dalam waktu terdekat. Hanya kes-kes yang menepati indikasi dapat diberi rawatan implan pergigian ini.

“Kesihatan oral adalah kesejahteraan mulut yang akan memberi nilai tambah kepada keselesaan dan keyakinan kepada individu untuk mencapai kapasiti terbaik serta penglibatan dengan masyarakat sekeliling,” katanya.

Beliau berkata, bagi memastikan program implan pergigian ini berjaya dan tidak membawa kepada sebarang komplikasi, pemantauan berterusan oleh KKM dan komitmen pesakit untuk menghadiri rawatan susulan adalah sangat penting.

“Kajian menunjukkan sebanyak 19 hingga 65 peratus pesakit yang menerima rawatan implan pergigian mendapat penyakit mucositis, manakala satu hingga 47 peratus mendapat penyakit keradangan (peri-implantitis) sekiranya gagal dipantau secara berkala. Perkhidmatan ini dilaksanakan Pakar Pergigian Bedah Mulut dan Maksilofasial, Pakar Periodontik dan Pakar Pergigian Restoratif,” katanya.",2025-09-26
Utusan Malaysia,Kelindan maut tercampak dari lori - Utusan Malaysia,https://www.utusan.com.my/nasional/2023/02/kelindan-maut-tercampak-dari-lori/,2023-02-10,,"TAPAH: Seorang kelindan lori maut selepas tercampak keluar dari kenderaan dalam nahas membabitkan sebuah treler di Kilometer 350.4, Lebuh Raya Utara-Selatan arah utara di sini hari ini.

Kejadian pada pukul 7 pagi itu mengorbankan S. Umabathi, 41, yang maut di tempat kejadian akibat kecederaan parah.

Ketua Polis Daerah Tapah, Superintenden Wan Azharuddin Wan Ismail berkata, kejadian berlaku ketika lori muatan ikan dinaiki mangsa dalam perjalanan dari Kuala Lumpur menuju Ipoh.

Katanya, apabila sampai di tempat kejadian, kenderaan dipandu lelaki berusia 49 tahun itu telah hilang kawalan lalu melanggar bahagian belakang sebuah treler muatan besi.

“Impak kemalangan itu mengakibatkan mangsa tercampak keluar melalui cermin hadapan sebelum digilis lori.

“Mangsa yang parah disahkan meninggal dunia di tempat kejadian oleh pihak ambulans. Mayat mangsa dibawa ke Unit Forensik Hospital Tapah untuk bedah siasat,” katanya di sini hari ini.

Menurut beliau, rakan mangsa cedera di bahu, tangan dan kaki kanan manakala pemandu treler berusia 38 tahun tidak cedera.

“Siasatan mendapati punca nahas itu akibat lori dinaiki mangsa melanggar belakang treler. Siasatan lanjut dijalankan mengikut Seksyen 41(1) Akta Pengangkutan Jalan 1987,” katanya.",2025-09-26
Utusan Malaysia,Pekerja ladang terkejut jumpa bom lama,https://www.utusan.com.my/nasional/2022/11/pekerja-ladang-terkejut-jumpa-bom-lama/,2022-11-08,,"SEGAMAT: Beberapa pekerja terkejut dan tergamam apabila menjumpai dua butir bom lama di Ladang Kelapa Sawit Felcra Tebing Tinggi, di sini semalam.

Salah seorang pekerja tersebut yang tidak mahu dikenali berkata, ketika kejadian, dia dan beberapa rakannya membersihkan kawasan di sekitar ladang kelapa sawit itu.

“Saya menebas semak samun di kawasan sekitar ladang ini seperti biasa. Tiada apa-apa yang pelik berlaku.

“Setibanya di kawasan tersebut, saya terpandang sebutir besi karat berbentuk bujur. Mula-mula saya rasa nak sentuh tetapi terdetik dalam hati mungkin ini bom lama. Dengan hati yang berdebar-debar, saya segera berundur dan menghubungi pihak polis,” katanya ketika dihubungi hari ini.

Unit Pemusnahan Bom (UPB) Ibu Pejabat Polis Kontinjen (IPK) Johor dan UPB IPD Segamat menjalankan tindakan pemusnahan ke atas  bom tersebut menggunakan teknik high order menerusi kaedah elektrik.

Polis Johor menasihati orang ramai melaporkan segera ke mana-mana balai polis berhampiran sekiranya menjumpai objek yang mencurigakan, termasuk bom.

Orang ramai dinasihatkan supaya tidak mengusik, mengalihkan atau menggerakkan objek tersebut bagi mengelakkan perkara yang tidak diingini berlaku.",2025-09-26
Utusan Malaysia,Kes anggota tentera dipukul penyelia selesai - Utusan Malaysia,https://www.utusan.com.my/nasional/2024/03/kes-anggota-tentera-dipukul-penyelia-selesai/,2024-03-13,,"IPOH: Kes seorang anggota Tentera Darat Malaysia (TDM) yang didakwa dipukul penyelia dalam kejadian di Kem Rasah, Seremban Jumaat lalu, selesai selepas kedua-dua pihak menarik balik laporan polis yang dibuat sebelum ini. Panglima Tentera Darat, Jeneral Datuk Muhammad Hafizuddeain Jantan berkata, tindakan itu diambil berikutan kata sepakat yang dicapai kedua-dua pihak untuk menyelesaikan perkara tersebut di peringkat pasukan. “Sebenarnya, ada berlaku perselisihan faham (antara mangsa dan pelaku), dan apa yang…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-09-26
Utusan Malaysia,Aku marah sangat! Dia hina agama Islam! - Ogy Ahmad Daud - Utusan Malaysia,https://www.utusan.com.my/berita/2022/07/aku-marah-sangat-dia-hina-agama-islam-ogy-ahmad-daud/,2022-07-23,,"KUALA LUMPUR: Seniwati Ogy Ahmad Daud terkilan apabila wanita yang menghina Islam ketika membuat persembahan komedi minggu lalu dibebaskan dengan jaminan Jabatan Agama Wilayah Islam (JAWI) baru-baru ini.

Ogy atau nama penuhnya Fauziah Ahmad Daud berkata, perkara seperti ini tidak seharusnya terlepas sebegitu mudah hanya kerana wanita yang dikenali Siti Nuramira ‘bertiketkan’ kad orang kurang upaya (OKU).

“Ustaz @firdauswong kita kena buat sesuatu ini. Tak boleh lepaskan manusia-manusia macam ini. Dia menghina agama Islam!

“Kita yang menganut agama Islam nak biarkan sahajakah? Teruk kita disoal di sana nanti (akhirat). Aku marah sangat ini!!!,” katanya.

Sebelum ini di hantaran sama akaun Instagram miliknya, penerima anugerah Pelakon Wanita Terbaik Festival Filem Malaysia 1985 dan 1986 itu turut menegur pihak JAWI dengan menyertakan situasi.

“Bangkit JAWI! Hina agama boleh lepas sebab OKU!

“Masa dia dengan tujuh teman lelakinya, dia ada tunjuk kad OKU tak? Tolonglah buat apa sahaja boleh lepas asalkan ada kad OKU!,” katanya.

Sebagai informasi, Nuramira yang mengaku seorang Muslim dan menghafal 15 juzuk al-Quran, didakwa membuka tudung dan menanggalkan baju kurung sewaktu membuat persembahan komediri (stand up comedy) di kelab berkenaan sehingga mencetuskan suasana tidak harmoni dalam kalangan penganut agama Islam lain.",2025-09-26
Utusan Malaysia,PSM mengaku padang Stadium Bukit Jalil belum di tahap terbaik,https://www.utusan.com.my/sukan/2023/10/psm-mengaku-padang-stadium-nasional-bukit-jalil-belum-di-tahap-terbaik/,2023-10-14,,"PETALING JAYA: Perbadanan Stadium Malaysia (PSM) mengakui bahawa padang rumput Stadium Nasional Bukit Jalil (SNBJ) tidak berada di tahap terbaik ketika perlawanan antara Malaysia menentang India bagi aksi Pesta Bola Merdeka semalam.

Biarpun skuad kendalian Kim Pan Gon berjaya mara ke perlawanan akhir dengan kemenangan 4-2, namun tumpuan perlawanan semalan lebih terarah kepada keadaan padang yang buruk biarpun baru sahaja dirasmikan oleh Tunku Mahkota Johor (TMJ), Tunku Ismail Sultan Ibrahim dan Menteri Belia dan Sukan, Hannah Yeoh pada Khamis.

Lebih parah, tidak sampai 20 minit perlawanan berlangsung, sudah kelihatan beberapa kawasan padang dalam keadaan bertompok dan berpasir sehingga menjejaskan pergerakan pemain untuk kedua-dua belah pasukan.

PSM menerusi satu kenyataan rasmi yang dikeluarkan hari ini menjelaskan beberapa kawasan di padang itu tidak mendapat pendedahan cahaya yang secukupnya, sekaligus merencatkan kematangan pertumbuhan rumput Zeon Zoysia yang baru sahaja ditanam di stadium tersebut.

Jelas PSM lagi, tempoh penyediaan rumput padang itu seharusya mengambil masa selama 12 bulan untuk, namun PSM hanya mempunyai tempoh lapan bulan sahaja untuk menyediakan venue ini bagi saingan Pesta Bola Merdeka.

Tambahan, keadaan hujan sepanjang minggu lalu juga turut menjejaskan keadaan pertumbuhan padang di SNBJ.

“PSM telah menggunakan “grow light” bagi merangsang pertumbuhan rumput di sekitar kawasan tompokan itu. Namun, ia tetap tidak sama dengan keupayaan sinaran matahari semula jadi.

“Walaubagaimanapun, PSM yakin perkara tersebut akan di atasi dan tompokan tertentu di padang Stadium Nasional Bukit Jalil bakal pulih sepenuhnya menjelang Kelayakan Piala Dunia,” jelas PSM dalam kenyataan rasmi yang dikeluarkan hari ini.",2025-09-26
Utusan Malaysia,Hidupkan semula majalah sekolah walaupun ada media sosial - Utusan Malaysia,https://www.utusan.com.my/rencana/forum/2023/10/hidupkan-semula-majalah-sekolah-walaupun-ada-media-sosial/,2023-10-05,,"SAUDARA PENGARANG,

MAJALAH sekolah adalah satu tradisi yang perlu dihidupkan semula dalam sistem pendidikan kita di Malaysia. Pada zaman dahulu, hampir setiap sekolah menengah menerbitkan majalah sekolah mereka.

Majalah ini mengandungi pelbagai jenis pengisian seperti laporan, karya kreatif, gambar aktiviti sekolah dan banyak lagi. Usaha penerbitan majalah ini biasanya dikendalikan oleh guru serta pelajar.

Namun, akhir-akhir ini, kita dapat melihat bahawa semakin jarang sekolah menerbitkan majalah. Alasan utama adalah faktor kewangan yang membebankan sekolah serta ibu bapa dan juga penggunaan aplikasi media sosial.

Walaupun media sosial menjadi popular, tetapi jika kita lihat laman web rasmi sekolah, banyak daripadanya tidak aktif, manakala aktiviti-aktiviti yang dimuat naik dalam media sosial sering kali kurang mendapat perhatian yang sepatutnya.

Oleh itu, adalah penting dihidupkan semula majalah sekolah kerana membawa banyak faedah kepada pelajar dan ibu bapa. Ia memberi peluang kepada pelajar untuk melibatkan diri dalam proses penerbitan dan ini dapat membina kemahiran menulis, penyuntingan dan rekaan grafik.

Majalah sekolah juga berfungsi sebagai dokumentasi praktikal mengenai perkembangan sekolah. Ia merakamkan sejarah sekolah dan acara-acara yang berlaku dalam tempoh tertentu. Dokumentasi ini amat berguna untuk rujukan masa depan dan bagi mengekalkan warisan sekolah.

Jadi, adalah penting untuk memulihkan semula tradisi majalah sekolah dalam sistem pendidikan kita.

Dengan sokongan daripada pihak sekolah, guru dan juga Kementerian Pendidikan, kita boleh memastikan bahawa majalah sekolah terus menjadi satu sumber kebanggaan dan pengetahuan yang bermanfaat untuk semua pihak yang terlibat.",2025-09-26
