News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Pas dalam Barisan Nasional - Utusan Malaysia,https://www.utusan.com.my/lipatan-sejarah/2022/06/pas-dalam-barisan-nasional/,2022-06-07,,"Pada 7 Jun 1974 , akhbar Utusan Malaysia melaporkan kemasukan Pas dalam Barisan Nasional tidak sekali-kali terkeluar dari dasar yang diamalkan oleh parti tersebut selama ini, malahan membawa lebih kejayaan dalam perjuangannya untuk kepentingan rakyat.

Setiausaha Parlimen Kementerian Pertanian dan Perikanan, Encik Abu Bakar Omar menegaskan bahawa sejak wujudnya kerajaan campuran, Barisan Nasional dan Pas telah mencapai banyak kejayaan melebihi dari perjuangan yang dijalankan sebelum ini.

Antara peristiwa lain yang menarik

Dapatkan maklumat lanjut di Pusat Maklumat dan Arkib Media Mulia Sdn Bhd.",2025-08-22
Utusan Malaysia,Pas senarai tiga nama calon - Utusan Malaysia,https://www.utusan.com.my/nasional/2018/08/pas-senarai-tiga-nama-calon/,2018-08-12,,"SHAH ALAM – Pas dijangka mengumumkan calon yang akan mewakili parti itu untuk bertanding pada Pilihan Raya Kecil (PRK) Dewan Undangan Negeri (DUN) Seri Setia, Rabu ini. Timbalan Pengarah Pilihan Raya Pas Selangor, Mohd. Adram Musa (gambar) berkata, Pas Selangor telah menyerahkan tiga nama kepada Majlis Syura Ulama Pas untuk diteliti sebelum memuktamadkan calon parti itu. Bagaimanapun beliau enggan mengulas lanjut mengenai nama calon berkenaan dan butiran lanjut berhubung majlis…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
Utusan Malaysia,Dua penjawat awam buat laporan palsu didakwa,https://www.utusan.com.my/berita/2024/03/dua-penjawat-awam-buat-laporan-palsu-didakwa/,2024-03-27,,"KOTA BHARU: Dua penjawat awam masing-masing didakwa di Mahkamah Majistret di sini hari ini atas pertuduhan membuat laporan palsu berkait kes ugut dan pukul melibatkan presiden sebuah persatuan muay thai, Datuk Mohd. Fared Abdul Ghani, 56, kira-kira dua bulan lalu. Kedua-dua tertuduh, Mahadi Kadir, 49, dan Noor Ainiatun Mohd. Anuar, 36, bagaimanapun mengaku tidak bersalah selepas pertuduhan terhadap mereka dibacakan secara berasingan di hadapan Majistret Ahmad Syafiq Aizat Nazri dan…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
Utusan Malaysia,"Hernandez cedera, Perancis buntu",https://www.utusan.com.my/berita/2022/11/hernandez-cedera-perancis-buntu/,2022-11-23,,"AL WAKRAH: Pemain pertahanan Perancis, Lucas Hernandez bakal terlepas baki kempen Piala Dunia 2022 ekoran kecederaan lutut dalam perlawanan pembukaan Kumpulan D menentang Australia, kelmarin.

Bek kanan Bayern Munich itu dilihat terhincut-hincut dalam aksi perlawanan meskipun pasukannya mencatat kemenangan selesa 4-1 ke atas Socceroos.

Ketiadaan Hernandez pasti menyukarkan jurulatih Les Blues, Didier Deschamps yang sedang bergelut dengan kecederaan beberapa pemain utamanya sehingga terpaksa diketepikan daripada kejohanan itu.

Juara 2018 itu sebelum ini kehilangan penyerang mereka, Karim Benzema selepas pemenang Ballon d’Or itu cedera paha kiri dalam latihan, Sabtu lalu.

Antara nama lain yang turut sama tidak dapat beraksi selepas ini ialah Paul Pogba, B’Golo Kante dan Presnel Kimpembe.

“Sejujurnya, perkara ini telah mula menjadi masalah besar,” kata kapten Perancis, Hugo Lloris.

Deschamps kini perlu menyesuaikan pilihan yang ada memandangkan skuadnya telah berkurangan kepada 24 pemain sahaja.

Mengulas mengenai keadaan Hernandez dalam siaran bersama stesen televisyen Perancis, TF1 pada Selasa lalu, jurulatih itu menegaskan pemain itu akan melakukan beberapa ujian ekoran tahap kecederaannya agak serius.

“Kami perlu mengesahkan perkara itu. Itulah titik hitam besar untuk malam ini,” katanya.

Perancis akan menjadi pasukan pertama selepas Brazil (edisi 1962) untuk mempertahankan kejuaraan yang telah diraih pada 2018 lalu.

Dalam aksi yang berlangsung di Stadium Al Wakrah itu, Perancis terpaksa bangkit selepas Australia menghasilkan jaringan pembukaan oleh Craig Goodwin pada minit kesembilan untuk Socceroos.

Olivier Giroud kemudian menjaringan dua gol dalam perlawanan itu bagi menyamakan kedudukan dengan Thierry Henry sebagai penjaring terbaik Perancis sepanjang masa, dengan Adrien Rabiot dan Kylian Mbappe turut berada menyumbangkan jaringan kemenangan 4-1 itu.

“Dalam separuh masa kedua, kami mungkin mempunyai margin kemenangan yang lebih besar, tetapi kami melakukan banyak perkara yang baik,” kata Deschamps.",2025-08-22
Utusan Malaysia,Malaysia pahat sejarah baharu - Utusan Malaysia,https://www.utusan.com.my/nasional/2018/08/malaysia-pahat-sejarah-baharu/,2018-08-27,,"SILVERSTONE, England – Dua peristiwa bersejarah berlaku pada Kejuaraan Motosikal Dunia (MotoGP) Grand Prix (GP) Britain di Litar Silverstone semalam. Buat julung-julung kalinya, Malaysia bakal menampilkan pasukan sendiri pada saingan MotoGP mulai musim depan. Pengumuman mengenai pasukan Pe­tronas Yamaha Sepang Racing Team bagi kelas MotoGP dan Petronas Sepang Ra­cing Team untuk kelas Moto2 serta Moto3 itu dibuat tepat pada masanya. Meskipun menggunakan khidmat pelumba asing bagi tempoh dua tahun akan…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
Utusan Malaysia,Penuntut AIU bantu penduduk miskin tingkatkan perniagaan - Utusan Malaysia,https://www.utusan.com.my/nasional/2022/03/penuntut-aiu-bantu-penduduk-miskin-tingkatkan-perniagaan/,2022-03-31,,"ALOR SETAR: Perniagaan sosial yang menjadi teras pengajian dalam kalangan penuntut Universiti Antarabangsa Albukhary (AIU) di sini dibuktikan malah dipraktikkan melalui program khidmat masyarakat di Baling dan Sik.

Menurut Naib Canselor AIU, Prof. Datuk Dr. Abd. Aziz Tajuddin, program berkenaan adalah sebahagian daripada usaha AIU mendedahkan penuntut dalam bidang keusahawanan dengan membantu penduduk kurang berkemampuan di daerah tersebut.

“Kita (AIU) mendekati masyarakat di Baling dan Sik yang merupakan kawasan yang paling tinggi kadar kemiskinan di Kedah. Usaha murni ini untuk membantu penduduk terlibat dalam perniagaan secara kecil-kecilan, selain cara mempromosikan perniagaan mereka,” katanya di sini hari ini.

Program berkenaan yang dinamakan sebagai Kluster Sifar Kemiskinan turut menerima kunjungan Canselor AIU, Prof. Muhammad Yunus dan ahli Lembaga Pengelola AIU, Sharifah Sofia Syed Mokhtar diiringi oleh ketua projek, Dr. Suraya Hanim Mokhtar.

Selain itu, penuntut AIU juga mengadakan kelas tuisyen percuma di dua sekolah menengah di Sik yang melibatkan lebih 300 pelajar.

Tambah beliau, program mempromosikan perniagaan dalam kalangan anggota masyarakat itu bukan sahaja dapat membantu meningkatkan taraf hidup mereka tetapi juga meningkatkan jati diri penuntut terlibat.

Menurutnya, setakat ini program khidmat masyarakat itu berjaya membantu penduduk memasarkan produk hiliran mereka secara komersial.

“Penduduk dari segi pemasaran tidak begitu baik dan penuntut kita ada kemahiran. Mereka hanya jual kerepek dan madu kelulut kepada penduduk kampung malah ketika pandemik mereka tidak mampu jual. Penuntut bantu komersialkan produk ini malah buat laman web dan jual secara online . Kita berharap dari Baling dan Sik, kita akan ke daerah lain pula,” katanya.

Menurutnya, pihak AIU tidak mahu penuntut semata-mata menumpukan perhatian terhadap pembelajaran dalam kuliah.

“Kita tak mahu penuntut lupa tentang masyarakat. Ini benda yang kita terapkan kepada penuntut AIU. Pendekatan kita berbeza. Kita ada kuliah dalam kelas tetapi proses pembelajaran tidak terhenti di situ. Penuntut ke Baling untuk menghayati kesusahan dan balik mereka ada makmal untuk berbincang bagaimana untuk mengenali masalah dan selesaikannya,” jelasnya.",2025-08-22
Utusan Malaysia,PBT di Johor mula guna EV secara berperingkat,https://www.utusan.com.my/nasional/2023/10/pbt-di-johor-mula-guna-ev-secara-berperingkat/,2023-10-20,,"ISKANDAR PUTERI: Pihak berkuasa tempatan (PBT) di negeri ini akan mula menggunakan kenderaan elektrik (EV) secara berperingkat bermula awal tahun depan.

Pengerusi Jawatankuasa Perumahan dan Kerajaan Tempatan, Datuk Mohd. Jafni Md. Shukor berkata, ia bermula dengan PBT di dalam kawasan ‘Greater JB’ melibatkan Majlis Bandaraya Iskandar Puteri (MBIP), Majlis Bandaraya Johor Bahru (MBJB) dan Majlis Bandaraya Pasir Gudang (MBPG).

Katanya, langkah ini bertepatan dengan inisiatif teknologi hijau yang ditekankan dalam agenda Maju Johor dengan kerajaan negeri menggalakkan PBT untuk mula mengamalkan perkara itu dan menggunakan EV.

“Semasa perjumpaan dengan Perdana Menteri, Datuk Seri Anwar Ibrahim pun turut diutarakan bahawa bermula tahun depan di peringkat kerajaan mula menggalakkan untuk guna EV bagi pelbagai agensi kerajaan.

“Di Johor khususnya PBT di dalam kawasan Greater JB…insya-Allah akan mula guna EV membabitkan MBPG, MBIP dan MBJB. Penggunaan EV di PBT lain diadakan secara berperingkat,” katanya.

Beliau berkata demikian pada Majlis Penyerahan EV kepada MBIP daripada Sime Darby Rent-a-car Sdn. Bhd. di Bangunan MBIP, di sini hari ini.

Turut hadir Datuk Bandar Iskandar Puteri, Datuk Mohd. Haffiz Ahmad dan Ketua WHIP MBIP, Datuk Abd Rashid Kasman.

Pada program itu, MBIP menerima empat buah EV secara sewaan dengan bayaran sebanyak RM300,000 setahun melibatkan empat buah kenderaan itu.",2025-08-22
Utusan Malaysia,Rundingan sulit punca budaya komisen terus berlaku,https://www.utusan.com.my/nasional/2023/04/rundingan-sulit-punca-budaya-komisen-terus-berlaku/,2023-04-04,,"PETALING JAYA: Rundingan dan transaksi secara sulit melibatkan projek kerajaan menjadi punca utama budaya memberi dan mengambil komisen sukar untuk ditangani. Budaya tersebut dikenali sebagai kickback, yang menjadi budaya berleluasa dalam kalangan pemimpin dan kerajaan di beberapa buah negara termasuk Indonesia, Pakistan, Amerika Syarikat (AS) dan Itali. Bekas Presiden Indonesia, Suharto pernah meminta komisen sehingga 25 peratus untuk kesemua kontrak kerajaan, manakala bekas Presiden Pakistan, Asif Ali Zardari meminta 10…

1 Bulan / RM9.90 Sehari hanya RM0.33 Langgan 1 Tahun / RM75 Sehari hanya RM0.",2025-08-22
Utusan Malaysia,Masjid berteknologi hijau dibuka di Perlis - Utusan Malaysia,https://www.utusan.com.my/terkini/2021/11/masjid-berteknologi-hijau-dibuka-di-perlis/,2021-11-14,,"KANGAR : Masjid Tuanku Syed Faizuddin Putra Jamalullail (MTSFPJ) di Jalan Kuala Perlis di sini, yang baru sahaja siap dibina dan bakal dilengkapi teknologi hijau dibuka untuk kegunaan anak kariah dan orang ramai bermula solat Subuh kelmarin.

Majlis Agama Islam dan Adat Istiadat Melayu Perlis (MAIPs) dalan satu kenyataan memaklumkan, pihaknya membenarkan untuk mengadakan solat fardu dan solat Jumaat di bangunan baharu berkenaan dengan syarat-syarat ia hendaklah dilaksanakan oleh imam yang dilantik oleh MAIPs.

“Selain itu, kariah dan orang awam haruslah mematuhi garis panduan dan fatwa yang dikeluarkan oleh MAIPs dan Jabatan Hal Ehwal Agama Islam Perlis (JAIPs) serta teks khutbah Jumaat yang disediakan oleh Jabatan Mufti Negeri Perlis.

“Masjid yang dicat berwarna kuning dan berkubah rekaan ala Rusia dengan pemandangan indah dan suasana tenang serta bakal dilengkapi teknologi hijau melalui kerjasama dengan Malaysian Green Technology Corporation (MGTC) dan Pusat Pengurusan Tenaga dan kampus Lestari Universiti Malaysia Perlis (Unimap),” katanya dalam satu kenyataan di sini hari ini.

Raja Muda Perlis, Tuanku Syed Faizuddin Putra Jamalullail turut berkenan berangkat menyaksikan penyerahan surat kebenaran yang diserahkan oleh Ketua Penolong Pengarah Bahagian Takmir JAIPs mewakili Pengarah JAIPs, Ameer Ikhwan Zaini kepada Pengerusi merangkap imam masjid itu, Kamarudin Talib.

Yang turut hadir, Ketua Pegawai Eksekutif MAIPs Mohd Nazim Mohd Noor.

Tuanku Syed Faizuddin turut berkenan menyerahkan sumbangan zakat MAIPs kepada  28 orang asnaf terpilih dalam kalangan anak kariah masjid tersebut dengan jumlah keseluruhan RM11,200 dan masing-masing menerima sebanyak RM400 seorang.",2025-08-22
Utusan Malaysia,Lapangan terbang Dubai beroperasi semula Khamis ini - Utusan Malaysia,https://www.utusan.com.my/luar-negara/2021/06/lapangan-terbang-dubai-beroperasi-semula-khamis-ini/,2021-06-21,,"DUBAI: Terminal Satu Lapangan Terbang Antarabangsa Dubai akan beroperasi semula pada Khamis ini selepas ditutup selama 15 bulan akibat pandemik Covid-19.

Menurut pengendali lapangan terbang itu, lebih 40 syarikat penerbangan antarabangsa akan mengalihkan operasi ke terminal berkenaan secara berperingkat yang sebelum itu beroperasi di terminal dua dan tiga.

Terminal satu tersebut mempu menampung kapasiti penumpang tahunan serami 18 juta orang, manakala keseluruhan lapangan terbang itu boleh menerima sehingga 100 juta penumpang setahun.

Pengumuman pembukaan semula lapangan terbang itu dibuat selepas kerajaan Dubai menarik semula larangan kemasukan bagi pengunjung yang berada di Nigeria atau Afrika Selatan dalam tempoh 14 hari terakhir.

Penerbangan langsung dari dua destinasi itu dijangka disambung semula pada Rabu ini.

Penerbangan dari India juga bakal disambung semula dan rakyat negara itu yang mempunyai visa penduduk Emiriah Arab Bersatu (UAE) dibenarkan masuk dengan syarat sudah menerima dua dos suntikan vaksin yang diluluskan kerajaan Dubai.

Namun, larangan kemasukan terhadap penduduk bukan warganegara yang mengunjungi India dalam tempoh dua minggu lalu akan terus dikuatkuasakan.

Pengunjung dari India perlu menjalani kuarantin di kemudahan yang disediakan sehingga memperoleh keputusan kesihatan terkini.",2025-08-22
