News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Ujian rumah tangga bersama suami autistik,https://www.utusan.com.my/gaya/2025/09/ujian-rumah-tangga-bersama-suami-autistik/?utm_source=rss&utm_medium=rss&utm_campaign=ujian-rumah-tangga-bersama-suami-autistik,"Thu, 18 Sep 2025 02:00:46 +0000",GAYA,"Pada pandangan mata kasar, pasangan muda ini menjalani kehidupan seperti biasa. Pasti tiada siapa menyangka rumah tangga Noor Hasnita Rosli dan suaminya, Mohamad Azhar Abdul Kadir, 34, menyimpan sebuah kisah penuh cabaran yang tidak pernah dijangka. Tujuh tahun pertama perkahwinan dipenuhi tanda tanya. Suaminya tidak pernah memukul, meninggikan suara, setia, malah sentiasa menurut kata.",2025-09-18
Utusan Malaysia,PN tiada arah tanpa calon PM,https://www.utusan.com.my/nasional/2025/09/pn-tiada-arah-tanpa-calon-pm/?utm_source=rss&utm_medium=rss&utm_campaign=pn-tiada-arah-tanpa-calon-pm,"Thu, 18 Sep 2025 02:00:39 +0000",BERITA,"IPOH: Perikatan Nasional (PN) disifatkan tiada arah jika gagal menamakan calon Perdana Menteri sekiranya menang Pilihan Raya Umum Ke-16 (PRU16). Naib Pengerusi DAP Perak, Dr. Abdul Aziz Bari berkata, dalam sistem politik Malaysia yang telah menjadi sistem dua parti atau dua gabungan, calon Perdana Menteri mesti ada.",2025-09-18
Utusan Malaysia,Pakatan tentera negara Islam boleh direalisasikan,https://www.utusan.com.my/nasional/2025/09/pakatan-tentera-negara-islam-boleh-direalisasikan/?utm_source=rss&utm_medium=rss&utm_campaign=pakatan-tentera-negara-islam-boleh-direalisasikan,"Thu, 18 Sep 2025 02:00:25 +0000",BERITA,PETALING JAYA: Penubuhan pakatan ketenteraan membabitkan negara Islam ala Pertubuhan Perjanjian Atlantik Utara (NATO) merupakan satu cadangan yang realistik untuk dilakukan memandangkan ancaman Israel adalah nyata.,2025-09-18
Utusan Malaysia,"Penyakit Chagas merebak di AS, perlu diisytihar endemik",https://www.utusan.com.my/luar-negara/2025/09/penyakit-chagas-merebak-di-as-perlu-diisytihar-endemik/?utm_source=rss&utm_medium=rss&utm_campaign=penyakit-chagas-merebak-di-as-perlu-diisytihar-endemik,"Thu, 18 Sep 2025 02:00:08 +0000",Amerika,"WASHINGTON: Penyakit Chagas, sejenis penyakit berbahaya yang berpunca daripada parasit bawaan serangga dikenali sebagai &#8216;kissing bug&#8217;, kini perlu diisytiharkan sebagai endemik di Amerika Syarikat (AS), kata pakar kesihatan.",2025-09-18
Utusan Malaysia,Skuad ragbi 7s sedia hadapi cabaran Asia,https://www.utusan.com.my/terkini/2025/09/skuad-ragbi-7s-sedia-hadapi-cabaran-asia/?utm_source=rss&utm_medium=rss&utm_campaign=skuad-ragbi-7s-sedia-hadapi-cabaran-asia,"Thu, 18 Sep 2025 01:33:45 +0000",Ragbi,"SUNGAI BULOH: Skuad ragbi tujuh sebelah (7s) lelaki dan wanita negara diundi dalam kumpulan sukar bagi pusingan pembukaan Siri Ragbi 7s Asia di Hangzhou, China hujung minggu ini. Skuad lelaki bimbingan Nik Safuan Ismade Nik Man diundi bersama juara bertahan Hong Kong, Emiriah Arab Bersatu (UAE) dan Uzbekistan dalam Kumpulan A.",2025-09-18
Utusan Malaysia,"‘Kabel? Tidak, saya bina nama sendiri’",https://www.utusan.com.my/nasional/2025/09/kabel-tidak-saya-bina-nama-sendiri/?utm_source=rss&utm_medium=rss&utm_campaign=kabel-tidak-saya-bina-nama-sendiri,"Thu, 18 Sep 2025 01:31:05 +0000",BERITA,"“TIADA jalan pintas, semua hasil usaha sendiri.” Demikian kata pelakon, Farali Khan mengenai perjalanan karier lakonannya yang kini sudah pun berusia satu dekad. Menumpang tuah itu persepsi biasa yang dihadap mana-mana pelakon sekiranya muncul ahli keluarga mereka yang lebih dahulu menjadi pelakon, penerbit atau pengarah. Farali tidak terkecuali.",2025-09-18
Utusan Malaysia,Penagih rokok berang ditegur ditahan polis,https://www.utusan.com.my/nasional/jenayah/2025/09/penagih-rokok-berang-ditegur-ditahan-polis/?utm_source=rss&utm_medium=rss&utm_campaign=penagih-rokok-berang-ditegur-ditahan-polis,"Thu, 18 Sep 2025 01:24:45 +0000",BERITA,"SHAH ALAM: Seorang penagih rokok yang berang selepas ditegur merokok dekat sebuah restoran di sini, baru-baru ini ditahan polis selepas pulang daripada menyertai konvoi motosikal ke Thailand, malam tadi. Suspek berusia 49 tahun itu ditahan polis ketika berada di Persiaran Kayangan, Seksyen 9, di sini. Ketua Polis Daerah Shah Alam, Asisten Mohd.",2025-09-18
Utusan Malaysia,"Tingkat tahap pendidikan, kesihatan kanak-kanak berkeperluan khas",https://www.utusan.com.my/rencana/forum/2025/09/tingkat-tahap-pendidikan-kesihatan-kanak-kanak-berkeperluan-khas/?utm_source=rss&utm_medium=rss&utm_campaign=tingkat-tahap-pendidikan-kesihatan-kanak-kanak-berkeperluan-khas,"Thu, 18 Sep 2025 01:00:51 +0000",Forum,"DI sebalik kemajuan pesat negara, masih wujud kelompok masyarakat yang sering kali terpinggir daripada arus perdana iaitu kanak-kanak berkeperluan khas. Mereka bukan sahaja memerlukan kasih sayang dan perhatian istimewa tetapi juga akses kepada rawatan serta pendidikan awal yang sesuai dengan keperluan perkembangan.",2025-09-18
Utusan Malaysia,Laksana kuota jantina lantik wakil rakyat,https://www.utusan.com.my/rencana/forum/2025/09/laksana-kuota-jantina-lantik-wakil-rakyat/?utm_source=rss&utm_medium=rss&utm_campaign=laksana-kuota-jantina-lantik-wakil-rakyat,"Thu, 18 Sep 2025 01:00:37 +0000",Forum,"MALAYSIA wajar mencontohi Thailand dan Taiwan, yang mana Parlimen mereka mempunyai kerusi Perwakilan Berkadar Senarai Tertutup (CLPR) dengan kuota jantina yang berjalan seiring dengan sistem kawasan ahli tunggal atas undi terbanyak..",2025-09-18
Utusan Malaysia,Israel belanja RM209 juta kempen iklan online sorok kebuluran di Gaza,https://www.utusan.com.my/luar-negara/2025/09/israel-belanja-rm209-juta-kempen-iklan-online-sorok-kebuluran-di-gaza/?utm_source=rss&utm_medium=rss&utm_campaign=israel-belanja-rm209-juta-kempen-iklan-online-sorok-kebuluran-di-gaza,"Thu, 18 Sep 2025 01:00:30 +0000",Asia Barat,"ISTANBUL: Israel dilaporkan membelanjakan lebih AS$50 juta (RM209 juta) bagi menjalankan kempen iklan digital melalui platform antarabangsa termasuk Google, laman media sosial Amerika Syarikat (AS) X, serta platform iklan Perancis dan Israel, dalam usaha menafikan berlakunya kebuluran di Gaza.  Perkara itu didedahkan penyiar Sepanyol, RTVE pada Selasa berdasarkan laporan Eurovision News Spotlight.",2025-09-18
